"Game","Team","","TOI","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","HDSH%","HDSV%","SH%","SV%","PDO"
" 2019-10-08 - Kings 4, Flames 3","Los Angeles Kings","Limited ReportFull Report","52.866666666667","67.17","50.58","57.05","53.68","35.44","60.23","43.44","25.43","63.07","3.61","2.12","63.00","3.28","1.91","63.23","28.87","22.03","56.72","12.73","6.93","64.74","1.22","0","100.00","13.64","100.00","8.31","91.66","1.000"
" 2019-10-08 - Kings 4, Flames 3","Calgary Flames","Limited ReportFull Report","52.866666666667","50.58","67.17","42.95","35.44","53.68","39.77","25.43","43.44","36.93","2.12","3.61","37.00","1.91","3.28","36.77","22.03","28.87","43.28","6.93","12.73","35.26","0","1.22","0.00","0.00","86.36","8.34","91.69","1.000"
" 2019-10-08 - Bruins 4, Golden Knights 3","Boston Bruins","Limited ReportFull Report","49.266666666667","70.24","51.92","57.50","54.12","41.13","56.82","39.73","29.13","57.70","3.83","1.2","76.10","3.28","2.76","54.32","31.72","27.06","53.96","14.72","12.34","54.41","1.26","1.21","51.13","10.43","86.66","9.65","95.87","1.055"
" 2019-10-08 - Bruins 4, Golden Knights 3","Vegas Golden Knights","Limited ReportFull Report","49.266666666667","51.92","70.24","42.50","41.13","54.12","43.18","29.13","39.73","42.30","1.2","3.83","23.90","2.76","3.28","45.68","27.06","31.72","46.04","12.34","14.72","45.59","1.21","1.26","48.87","13.34","89.57","4.13","90.35","0.945"
" 2019-10-09 - Canadiens 4, Sabres 5","Montreal Canadiens","Limited ReportFull Report","47.35","47.37","51.54","47.89","33.28","40.86","44.89","21.87","30.68","41.62","2.57","2.45","51.18","2.1","1.75","54.54","24.74","23.58","51.20","6.59","8.53","43.59","0","1.25","0.00","0.00","79.87","11.74","92.02","1.038"
" 2019-10-09 - Canadiens 4, Sabres 5","Buffalo Sabres","Limited ReportFull Report","47.35","51.54","47.37","52.11","40.86","33.28","55.11","30.68","21.87","58.38","2.45","2.57","48.82","1.75","2.1","45.46","23.58","24.74","48.80","8.53","6.59","56.41","1.25","0","100.00","20.13","100.00","7.98","88.26","0.962"
" 2019-10-09 - Devils 0, Flyers 4","New Jersey Devils","Limited ReportFull Report","45.5","41.9","64.75","39.29","32.2","47.21","40.55","24.7","32.48","43.19","0","2.61","0.00","1.84","3.63","33.62","18.64","29.91","38.39","8.13","14.25","36.33","0","2.56","0.00","0.00","78.39","0.00","91.96","0.920"
" 2019-10-09 - Devils 0, Flyers 4","Philadelphia Flyers","Limited ReportFull Report","45.5","64.75","41.9","60.71","47.21","32.2","59.45","32.48","24.7","56.81","2.61","0","100.00","3.63","1.84","66.38","29.91","18.64","61.61","14.25","8.13","63.67","2.56","0","100.00","21.61","100.00","8.04","100.00","1.080"
" 2019-10-09 - Kings 2, Canucks 8","Los Angeles Kings","Limited ReportFull Report","48.1","61.45","64.21","48.90","46.94","44.26","51.47","33.38","26.95","55.33","2.51","8.65","22.46","2.18","2.1","50.83","27.36","23.24","54.07","8.59","6.36","57.44","1.28","3.63","26.02","20.94","6.25","7.51","67.91","0.754"
" 2019-10-09 - Kings 2, Canucks 8","Vancouver Canucks","Limited ReportFull Report","48.1","64.21","61.45","51.10","44.26","46.94","48.53","26.95","33.38","44.67","8.65","2.51","77.54","2.1","2.18","49.17","23.24","27.36","45.93","6.36","8.59","42.56","3.63","1.28","73.98","93.75","79.06","32.09","92.49","1.246"
" 2019-10-10 - Lightning 7, Maple Leafs 3","Tampa Bay Lightning","Limited ReportFull Report","51.866666666667","60.69","54.32","52.77","45.73","36.51","55.61","32.92","25.21","56.63","6.16","2.16","74.02","2.71","1.42","65.69","25.79","24.88","50.90","14.35","6.1","70.16","3.7","2.15","63.24","35.67","48.17","18.70","91.43","1.101"
" 2019-10-10 - Lightning 7, Maple Leafs 3","Toronto Maple Leafs","Limited ReportFull Report","51.866666666667","54.32","60.69","47.23","36.51","45.73","44.39","25.21","32.92","43.37","2.16","6.16","25.98","1.42","2.71","34.31","24.88","25.79","49.10","6.1","14.35","29.84","2.15","3.7","36.76","51.83","64.33","8.57","81.30","0.899"
" 2019-10-10 - Red Wings 4, Canadiens 2","Detroit Red Wings","Limited ReportFull Report","51.433333333333","67.86","51.44","56.88","52.44","31.34","62.60","33.51","27.14","55.25","2.46","1.08","69.58","3.83","1.12","77.43","35.3","13.77","71.94","21.73","2.06","91.34","2.47","0","100.00","15.00","100.00","7.36","96.03","1.034"
" 2019-10-10 - Red Wings 4, Canadiens 2","Montreal Canadiens","Limited ReportFull Report","51.433333333333","51.44","67.86","43.12","31.34","52.44","37.40","27.14","33.51","44.75","1.08","2.46","30.42","1.12","3.83","22.57","13.77","35.3","28.06","2.06","21.73","8.66","0","2.47","0.00","0.00","85.00","3.97","92.64","0.966"
" 2019-10-10 - Oilers 4, Devils 3","Edmonton Oilers","Limited ReportFull Report","52.433333333333","33.65","49.81","40.32","22.05","37.09","37.29","16.18","29.21","35.65","1.16","3.24","26.32","1.21","2.19","35.69","13.02","18.75","40.97","1.22","6.49","15.81","0","1.08","0.00","0.00","80.10","7.15","88.91","0.961"
" 2019-10-10 - Oilers 4, Devils 3","New Jersey Devils","Limited ReportFull Report","52.433333333333","49.81","33.65","59.68","37.09","22.05","62.71","29.21","16.18","64.35","3.24","1.16","73.68","2.19","1.21","64.31","18.75","13.02","59.03","6.49","1.22","84.19","1.08","0","100.00","19.90","100.00","11.09","92.85","1.039"
" 2019-10-10 - Ducks 1, Penguins 2","Anaheim Ducks","Limited ReportFull Report","43.483333333333","56.99","55.5","50.66","44.74","41.68","51.77","37.61","27","58.21","1.4","1.3","51.74","2.48","2.2","53.00","22.93","26.41","46.47","13.14","7.83","62.68","0","1.3","0.00","0.00","75.52","3.71","95.18","0.989"
" 2019-10-10 - Ducks 1, Penguins 2","Pittsburgh Penguins","Limited ReportFull Report","43.483333333333","55.5","56.99","49.34","41.68","44.74","48.23","27","37.61","41.79","1.3","1.4","48.26","2.2","2.48","47.00","26.41","22.93","53.53","7.83","13.14","37.32","1.3","0","100.00","24.48","100.00","4.82","96.29","1.011"
" 2019-10-10 - Blues 6, Senators 4","St Louis Blues","Limited ReportFull Report","52.383333333333","59.28","64.62","47.85","48.54","47.81","50.38","34.85","31.02","52.91","4.74","3.27","59.15","2.32","2.56","47.54","26.62","21.02","55.88","5.91","7.71","43.40","0","1.08","0.00","0.00","84.14","13.59","89.45","1.030"
" 2019-10-10 - Blues 6, Senators 4","Ottawa Senators","Limited ReportFull Report","52.383333333333","64.62","59.28","52.15","47.81","48.54","49.62","31.02","34.85","47.09","3.27","4.74","40.85","2.56","2.32","52.46","21.02","26.62","44.12","7.71","5.91","56.60","1.08","0","100.00","15.86","100.00","10.55","86.41","0.970"
" 2019-10-10 - Capitals 5, Predators 6","Washington Capitals","Limited ReportFull Report","48.716666666667","45.97","61.67","42.71","35.1","48.25","42.12","24.53","37.96","39.25","2.6","5.71","31.30","1.92","2.34","45.07","17.09","20.37","45.63","9.26","13.37","40.93","1.3","4.52","22.38","16.53","63.46","10.61","84.95","0.956"
" 2019-10-10 - Capitals 5, Predators 6","Nashville Predators","Limited ReportFull Report","48.716666666667","61.67","45.97","57.29","48.25","35.1","57.88","37.96","24.53","60.75","5.71","2.6","68.70","2.34","1.92","54.93","20.37","17.09","54.37","13.37","9.26","59.07","4.52","1.3","77.62","36.54","83.47","15.05","89.39","1.044"
" 2019-10-10 - Wild 2, Jets 5","Minnesota Wild","Limited ReportFull Report","49.25","71.5","38.71","64.88","50.23","30.09","62.54","40.64","23.98","62.89","2.52","2.27","52.55","2.58","1.06","70.96","27.48","14.18","65.96","10.06","3.49","74.23","1.29","0","100.00","14.76","100.00","6.20","90.51","0.967"
" 2019-10-10 - Wild 2, Jets 5","Winnipeg Jets","Limited ReportFull Report","49.25","38.71","71.5","35.12","30.09","50.23","37.46","23.98","40.64","37.11","2.27","2.52","47.45","1.06","2.58","29.04","14.18","27.48","34.04","3.49","10.06","25.77","0","1.29","0.00","0.00","85.24","9.49","93.80","1.033"
" 2019-10-10 - Sharks 5, Blackhawks 4","San Jose Sharks","Limited ReportFull Report","51.066666666667","67.19","37","64.49","45.76","36.87","55.39","32.48","29.98","52.00","3.62","4.43","44.93","2.8","2.61","51.75","29.27","23.73","55.23","17.28","11.13","60.82","2.43","1.11","68.72","19.99","85.92","11.14","85.21","0.963"
" 2019-10-10 - Sharks 5, Blackhawks 4","Chicago Blackhawks","Limited ReportFull Report","51.066666666667","37","67.19","35.51","36.87","45.76","44.61","29.98","32.48","48.00","4.43","3.62","55.07","2.61","2.8","48.25","23.73","29.27","44.77","11.13","17.28","39.18","1.11","2.43","31.28","14.08","80.01","14.79","88.86","1.037"
" 2019-10-10 - Flames 3, Stars 2","Calgary Flames","Limited ReportFull Report","47.316666666667","53.02","64.38","45.16","37.7","48.17","43.90","28.52","29.86","48.85","1.28","1.2","51.74","2.23","2.31","49.07","19.81","26.61","42.67","12","10.67","52.94","1.28","1.19","51.76","12.16","85.78","4.50","95.99","1.005"
" 2019-10-10 - Flames 3, Stars 2","Dallas Stars","Limited ReportFull Report","47.316666666667","64.38","53.02","54.84","48.17","37.7","56.10","29.86","28.52","51.15","1.2","1.28","48.26","2.31","2.23","50.93","26.61","19.81","57.33","10.67","12","47.06","1.19","1.28","48.24","14.22","87.84","4.01","95.50","0.995"
" 2019-10-10 - Bruins 2, Avalanche 4","Boston Bruins","Limited ReportFull Report","53.833333333333","59.85","55.31","51.97","49.36","43.85","52.95","40.9","33.66","54.85","2.38","2.08","53.32","2.31","2.24","50.78","22.48","24.74","47.62","9.63","12.34","43.84","1.18","1.02","53.56","16.38","88.97","5.81","93.82","0.996"
" 2019-10-10 - Bruins 2, Avalanche 4","Colorado Avalanche","Limited ReportFull Report","53.833333333333","55.31","59.85","48.03","43.85","49.36","47.05","33.66","40.9","45.15","2.08","2.38","46.68","2.24","2.31","49.22","24.74","22.48","52.38","12.34","9.63","56.16","1.02","1.18","46.44","11.03","83.62","6.18","94.19","1.004"
" 2019-10-10 - Golden Knights 1, Coyotes 4","Vegas Golden Knights","Limited ReportFull Report","47.983333333333","44.47","55.67","44.41","32.47","41.78","43.74","25.67","33.92","43.07","1.27","4.88","20.61","1.63","2.05","44.33","22.68","24.04","48.54","6.12","9.82","38.41","0","2.48","0.00","0.00","75.08","4.94","85.60","0.905"
" 2019-10-10 - Golden Knights 1, Coyotes 4","Arizona Coyotes","Limited ReportFull Report","47.983333333333","55.67","44.47","55.59","41.78","32.47","56.26","33.92","25.67","56.93","4.88","1.27","79.39","2.05","1.63","55.67","24.04","22.68","51.46","9.82","6.12","61.59","2.48","0","100.00","24.92","100.00","14.40","95.06","1.095"
" 2019-10-11 - Panthers 2, Sabres 3","Florida Panthers","Limited ReportFull Report","47.883333333333","62.61","51.81","54.72","50.41","41.83","54.65","39.02","29.55","56.91","1.27","2.42","34.43","3.49","2","63.59","28.36","20.47","58.08","14.33","12.96","52.51","1.3","1.18","52.38","12.59","87.56","3.26","91.81","0.951"
" 2019-10-11 - Panthers 2, Sabres 3","Buffalo Sabres","Limited ReportFull Report","47.883333333333","51.81","62.61","45.28","41.83","50.41","45.35","29.55","39.02","43.09","2.42","1.27","65.57","2","3.49","36.41","20.47","28.36","41.92","12.96","14.33","47.49","1.18","1.3","47.62","12.44","87.41","8.19","96.74","1.049"
" 2019-10-11 - Ducks 2, Blue Jackets 1","Anaheim Ducks","Limited ReportFull Report","49.933333333333","52.92","54.88","49.09","33.29","40.34","45.21","25.56","26.01","49.56","1.29","1.14","53.08","1.51","2.05","42.39","27.61","20.04","57.95","4.03","7.74","34.23","0","0","-","0.00","100.00","5.06","95.61","1.007"
" 2019-10-11 - Ducks 2, Blue Jackets 1","Columbus Blue Jackets","Limited ReportFull Report","49.933333333333","54.88","52.92","50.91","40.34","33.29","54.79","26.01","25.56","50.44","1.14","1.29","46.92","2.05","1.51","57.61","20.04","27.61","42.05","7.74","4.03","65.77","0","0","-","0.00","100.00","4.39","94.94","0.993"
" 2019-10-11 - Islanders 2, Hurricanes 5","New York Islanders","Limited ReportFull Report","48","41.22","81.86","33.49","25.74","62.8","29.07","12.14","47.32","20.41","0","4.77","0.00","1.29","4.08","24.07","16.48","39.63","29.37","2.66","20.72","11.39","0","3.53","0.00","-","77.80","0.00","89.91","0.899"
" 2019-10-11 - Islanders 2, Hurricanes 5","Carolina Hurricanes","Limited ReportFull Report","48","81.86","41.22","66.51","62.8","25.74","70.93","47.32","12.14","79.59","4.77","0","100.00","4.08","1.29","75.93","39.63","16.48","70.63","20.72","2.66","88.61","3.53","0","100.00","22.20","-","10.09","100.00","1.101"
" 2019-10-12 - Oilers 4, Rangers 1","Edmonton Oilers","Limited ReportFull Report","48.216666666667","65.07","26.48","71.08","52.45","20.27","72.13","26.91","15.44","63.54","2.6","1.17","68.87","3.08","1.11","73.47","29.89","9.47","75.94","14.55","4.59","76.03","1.35","1.17","53.47","14.56","66.12","9.65","92.40","1.021"
" 2019-10-12 - Oilers 4, Rangers 1","New York Rangers","Limited ReportFull Report","48.216666666667","26.48","65.07","28.92","20.27","52.45","27.87","15.44","26.91","36.46","1.17","2.6","31.13","1.11","3.08","26.53","9.47","29.89","24.06","4.59","14.55","23.97","1.17","1.35","46.53","33.88","85.44","7.60","90.35","0.979"
" 2019-10-12 - Lightning 2, Senators 4","Tampa Bay Lightning","Limited ReportFull Report","40.616666666667","61.6","66.56","48.06","39.04","54.2","41.87","25.45","36.69","40.95","2.99","4.18","41.68","2.14","2.99","41.72","29.11","31.44","48.08","7.78","12.8","37.80","1.49","1.39","51.76","32.59","86.18","11.74","88.60","1.003"
" 2019-10-12 - Lightning 2, Senators 4","Ottawa Senators","Limited ReportFull Report","40.616666666667","66.56","61.6","51.94","54.2","39.04","58.13","36.69","25.45","59.05","4.18","2.99","58.32","2.99","2.14","58.28","31.44","29.11","51.92","12.8","7.78","62.20","1.39","1.49","48.24","13.82","67.41","11.40","88.26","0.997"
" 2019-10-12 - Predators 4, Kings 7","Nashville Predators","Limited ReportFull Report","50.516666666667","49.04","71.55","40.66","40.34","52.28","43.56","26.43","35.28","42.82","3.65","6.85","34.74","2.04","3.07","39.98","24.23","29.66","44.96","4.87","13.92","25.91","2.41","4.53","34.77","50.18","56.67","13.81","80.57","0.944"
" 2019-10-12 - Predators 4, Kings 7","Los Angeles Kings","Limited ReportFull Report","50.516666666667","71.55","49.04","59.34","52.28","40.34","56.44","35.28","26.43","57.18","6.85","3.65","65.26","3.07","2.04","60.02","29.66","24.23","55.04","13.92","4.87","74.09","4.53","2.41","65.23","43.33","49.82","19.43","86.19","1.056"
" 2019-10-12 - Devils 0, Bruins 3","New Jersey Devils","Limited ReportFull Report","47.383333333333","44.15","61.65","41.73","33.11","46.88","41.40","28.51","36.22","44.05","0","2.45","0.00","2.26","2.5","47.48","22.11","19.65","52.94","7.53","10.25","42.35","0","1.25","0.00","0.00","83.90","0.00","93.24","0.932"
" 2019-10-12 - Devils 0, Bruins 3","Boston Bruins","Limited ReportFull Report","47.383333333333","61.65","44.15","58.27","46.88","33.11","58.60","36.22","28.51","55.95","2.45","0","100.00","2.5","2.26","52.52","19.65","22.11","47.06","10.25","7.53","57.65","1.25","0","100.00","16.10","100.00","6.76","100.00","1.068"
" 2019-10-12 - Blues 3, Canadiens 6","St Louis Blues","Limited ReportFull Report","48.8","42.73","67.08","38.91","35.33","50.69","41.07","29.11","37.44","43.74","2.49","5.83","29.90","1.33","3.34","28.53","14.87","35.8","29.34","3.7","16.24","18.55","1.24","3.53","26.01","33.97","69.83","8.54","84.42","0.930"
" 2019-10-12 - Blues 3, Canadiens 6","Montreal Canadiens","Limited ReportFull Report","48.8","67.08","42.73","61.09","50.69","35.33","58.93","37.44","29.11","56.26","5.83","2.49","70.10","3.34","1.33","71.47","35.8","14.87","70.66","16.24","3.7","81.45","3.53","1.24","73.99","30.17","66.03","15.58","91.46","1.070"
" 2019-10-12 - Maple Leafs 5, Red Wings 2","Toronto Maple Leafs","Limited ReportFull Report","51.616666666667","81.87","41.5","66.36","55","29.64","64.98","43.79","24.13","64.47","4.91","2.2","69.02","2.94","1.56","65.33","43.13","14.28","75.13","12.61","7.53","62.61","2.43","2.17","52.80","24.31","71.42","11.20","90.87","1.021"
" 2019-10-12 - Maple Leafs 5, Red Wings 2","Detroit Red Wings","Limited ReportFull Report","51.616666666667","41.5","81.87","33.64","29.64","55","35.02","24.13","43.79","35.53","2.2","4.91","30.98","1.56","2.94","34.67","14.28","43.13","24.87","7.53","12.61","37.39","2.17","2.43","47.20","28.58","75.69","9.13","88.80","0.979"
" 2019-10-12 - Panthers 2, Islanders 3","Florida Panthers","Limited ReportFull Report","52.45","65.61","49.23","57.13","48.33","33.94","58.75","39.93","24.16","62.31","2.37","2.14","52.55","2.55","1.96","56.58","26.41","22.65","53.84","12.28","10.65","53.56","0","0","-","0.00","100.00","5.92","91.16","0.971"
" 2019-10-12 - Panthers 2, Islanders 3","New York Islanders","Limited ReportFull Report","52.45","49.23","65.61","42.87","33.94","48.33","41.25","24.16","39.93","37.69","2.14","2.37","47.45","1.96","2.55","43.42","22.65","26.41","46.16","10.65","12.28","46.44","0","0","-","0.00","100.00","8.84","94.08","1.029"
" 2019-10-12 - Blue Jackets 3, Hurricanes 2","Columbus Blue Jackets","Limited ReportFull Report","46.166666666667","62.77","46.4","57.50","49.16","37.86","56.49","38.08","31.84","54.47","4.06","2.43","62.59","2.81","1.85","60.28","28.84","19.64","59.49","11.21","7.29","60.60","2.75","0","100.00","32.86","100.00","10.66","92.38","1.030"
" 2019-10-12 - Blue Jackets 3, Hurricanes 2","Carolina Hurricanes","Limited ReportFull Report","46.166666666667","46.4","62.77","42.50","37.86","49.16","43.51","31.84","38.08","45.53","2.43","4.06","37.41","1.85","2.81","39.72","19.64","28.84","40.51","7.29","11.21","39.40","0","2.75","0.00","0.00","67.14","7.62","89.34","0.970"
" 2019-10-12 - Jets 3, Blackhawks 2","Winnipeg Jets","Limited ReportFull Report","48.683333333333","52.88","57.69","47.82","37.11","40.62","47.74","31.15","30.43","50.59","1.25","0","100.00","2.68","2.54","51.40","29.39","19.79","59.76","11.12","8.62","56.34","1.24","0","100.00","11.32","100.00","4.00","100.00","1.040"
" 2019-10-12 - Jets 3, Blackhawks 2","Chicago Blackhawks","Limited ReportFull Report","48.683333333333","57.69","52.88","52.18","40.62","37.11","52.26","30.43","31.15","49.41","0","1.25","0.00","2.54","2.68","48.60","19.79","29.39","40.24","8.62","11.12","43.66","0","1.24","0.00","0.00","88.68","0.00","96.00","0.960"
" 2019-10-12 - Capitals 4, Stars 1","Washington Capitals","Limited ReportFull Report","39.15","62.51","46.42","57.39","51.42","32.31","61.41","28.86","21.7","57.08","1.65","1.41","53.99","3.03","1.8","62.81","23.96","21.48","52.74","15.51","9.22","62.72","1.66","1.39","54.38","13.79","78.75","5.72","93.52","0.992"
