"Game","Team","","TOI","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","HDSH%","HDSV%","SH%","SV%","PDO"
" 2020-02-03 - Stars 5, Rangers 3","New York Rangers","Limited ReportFull Report","4.2333333333333","170.08","14.17","92.31","127.56","14.17","90.00","85.04","14.17","85.71","42.52","0","100.00","17.14","2.07","89.22","127.56","14.17","90.00","99.21","14.17","87.50","28.35","0","100.00","50.00","100.00","50.00","100.00","1.500"
" 2020-02-03 - Flyers 3, Red Wings 0","Detroit Red Wings","Limited ReportFull Report","2.6833333333333","67.08","22.36","75.00","67.08","22.36","75.00","22.36","22.36","50.00","0","22.36","0.00","3","4.23","41.53","22.36","22.36","50.00","0","22.36","0.00","0","22.36","0.00","-","0.00","0.00","0.00","0.000"
" 2020-02-03 - Flyers 3, Red Wings 0","Philadelphia Flyers","Limited ReportFull Report","4","90","45","66.67","60","45","57.14","15","45","25.00","0","0","-","5.46","4.44","55.14","60","30","66.67","15","15","50.00","0","0","-","-","100.00","0.00","100.00","1.000"
" 2020-02-04 - Canucks 0, Bruins 4","Boston Bruins","Limited ReportFull Report","6.3","123.81","9.52","92.86","95.24","0","100.00","66.67","0","100.00","9.52","0","100.00","8.79","0","100.00","47.62","9.52","83.33","19.05","0","100.00","9.52","0","100.00","50.00","-","14.29","-","-"
" 2020-02-04 - Canucks 0, Bruins 4","Vancouver Canucks","Limited ReportFull Report","5","60","48","55.56","48","48","50.00","12","48","20.00","0","0","-","2.36","8.27","22.21","36","48","42.86","0","48","0.00","0","0","-","-","100.00","0.00","100.00","1.000"
" 2020-02-04 - Avalanche 6, Sabres 1","Buffalo Sabres","Limited ReportFull Report","4","90","0","100.00","60","0","100.00","60","0","100.00","0","0","-","9.65","0","100.00","60","0","100.00","45","0","100.00","0","0","-","0.00","-","0.00","-","-"
" 2020-02-04 - Avalanche 6, Sabres 1","Colorado Avalanche","Limited ReportFull Report
","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
" 2020-02-04 - Golden Knights 2, Lightning 4","Tampa Bay Lightning","Limited ReportFull Report","1.1166666666667","107.46","0","100.00","53.73","0","100.00","53.73","0","100.00","0","0","-","2.66","0","100.00","53.73","0","100.00","0","0","-","0","0","-","-","-","0.00","-","-"
" 2020-02-04 - Golden Knights 2, Lightning 4","Vegas Golden Knights","Limited ReportFull Report","5","48","24","66.67","12","24","33.33","12","24","33.33","0","0","-","0.8","0.65","54.94","24","12","66.67","0","0","-","0","0","-","-","-","0.00","100.00","1.000"
" 2020-02-04 - Canadiens 5, Devils 4","Montreal Canadiens","Limited ReportFull Report","3.05","78.69","39.34","66.67","59.02","39.34","60.00","39.34","19.67","66.67","0","0","-","4.8","3.37","58.74","19.67","19.67","50.00","0","19.67","0.00","0","0","-","-","100.00","0.00","100.00","1.000"
" 2020-02-04 - Canadiens 5, Devils 4","New Jersey Devils","Limited ReportFull Report","5.8166666666667","61.89","61.89","50.00","61.89","41.26","60.00","41.26","41.26","50.00","10.32","10.32","50.00","4.05","7.01","36.62","20.63","41.26","33.33","10.32","30.95","25.00","0","10.32","0.00","-","66.67","25.00","75.00","1.000"
" 2020-02-04 - Stars 3, Islanders 4","Dallas Stars","Limited ReportFull Report","4.35","110.34","0","100.00","68.97","0","100.00","55.17","0","100.00","13.79","0","100.00","6.14","0","100.00","96.55","0","100.00","13.79","0","100.00","0","0","-","-","-","25.00","-","-"
" 2020-02-04 - Stars 3, Islanders 4","New York Islanders","Limited ReportFull Report","9.8666666666667","170.27","18.24","90.32","103.38","12.16","89.47","79.05","6.08","92.86","6.08","0","100.00","10.95","0.8","93.17","127.7","12.16","91.30","36.49","12.16","75.00","6.08","0","100.00","25.00","-","7.69","100.00","1.077"
" 2020-02-04 - Kings 2, Capitals 4","Los Angeles Kings","Limited ReportFull Report","4","30","0","100.00","15","0","100.00","15","0","100.00","0","0","-","0.47","0","100.00","0","0","-","0","0","-","0","0","-","-","-","0.00","-","-"
" 2020-02-04 - Kings 2, Capitals 4","Washington Capitals","Limited ReportFull Report","2","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","-","-"
" 2020-02-04 - Panthers 0, Blue Jackets 1","Columbus Blue Jackets","Limited ReportFull Report","2","150","0","100.00","120","0","100.00","120","0","100.00","0","0","-","7.67","0","100.00","120","0","100.00","0","0","-","0","0","-","-","-","0.00","-","-"
" 2020-02-04 - Panthers 0, Blue Jackets 1","Florida Panthers","Limited ReportFull Report","4","45","30","60.00","30","30","50.00","30","30","50.00","0","0","-","1.17","0.25","82.37","0","0","-","0","0","-","0","0","-","-","-","0.00","100.00","1.000"
" 2020-02-04 - Ducks 3, Senators 2","Anaheim Ducks","Limited ReportFull Report","5.4166666666667","77.54","11.08","87.50","77.54","11.08","87.50","44.31","11.08","80.00","0","0","-","8.46","0.04","99.52","33.23","0","100.00","33.23","0","100.00","0","0","-","0.00","-","0.00","100.00","1.000"
" 2020-02-04 - Ducks 3, Senators 2","Ottawa Senators","Limited ReportFull Report","8.05","134.16","7.45","94.74","96.89","7.45","92.86","52.17","7.45","87.50","14.91","0","100.00","8.15","0.02","99.73","104.35","0","100.00","52.17","0","100.00","7.45","0","100.00","25.00","-","28.57","100.00","1.286"
" 2020-02-04 - Hurricanes 3, Blues 6","Carolina Hurricanes","Limited ReportFull Report","7.5333333333333","63.72","0","100.00","39.82","0","100.00","39.82","0","100.00","7.96","0","100.00","2.18","0","100.00","15.93","0","100.00","0","0","-","0","0","-","-","-","20.00","-","-"
" 2020-02-04 - Hurricanes 3, Blues 6","St Louis Blues","Limited ReportFull Report","4.7","76.6","12.77","85.71","76.6","12.77","85.71","63.83","12.77","83.33","25.53","0","100.00","9.04","1.05","89.58","51.06","12.77","80.00","25.53","0","100.00","12.77","0","100.00","50.00","-","40.00","100.00","1.400"
" 2020-02-04 - Blackhawks 2, Wild 3","Chicago Blackhawks","Limited ReportFull Report","4.55","79.12","13.19","85.71","52.75","13.19","80.00","39.56","13.19","75.00","0","0","-","6.72","0","99.98","39.56","0","100.00","13.19","0","100.00","0","0","-","0.00","-","0.00","100.00","1.000"
" 2020-02-04 - Blackhawks 2, Wild 3","Minnesota Wild","Limited ReportFull Report","1.6","75","37.5","66.67","75","37.5","66.67","75","37.5","66.67","37.5","0","100.00","3.9","3.28","54.31","37.5","37.5","50.00","0","37.5","0.00","0","0","-","-","100.00","50.00","100.00","1.500"
" 2020-02-04 - Predators 2, Jets 1","Nashville Predators","Limited ReportFull Report","3.55","152.11","0","100.00","118.31","0","100.00","67.61","0","100.00","0","0","-","11.73","0","100.00","84.51","0","100.00","50.7","0","100.00","0","0","-","0.00","-","0.00","-","-"
" 2020-02-04 - Predators 2, Jets 1","Winnipeg Jets","Limited ReportFull Report","5.55","108.11","21.62","83.33","108.11","21.62","83.33","64.86","21.62","75.00","0","0","-","11.71","0.04","99.64","54.05","0","100.00","21.62","0","100.00","0","0","-","0.00","-","0.00","100.00","1.000"
" 2020-02-04 - Sharks 3, Flames 1","Calgary Flames","Limited ReportFull Report","3.75","80","0","100.00","64","0","100.00","64","0","100.00","16","0","100.00","7.28","0","100.00","64","0","100.00","64","0","100.00","16","0","100.00","33.33","-","25.00","-","-"
" 2020-02-04 - Sharks 3, Flames 1","San Jose Sharks","Limited ReportFull Report","2","60","0","100.00","30","0","100.00","30","0","100.00","0","0","-","1.21","0","100.00","30","0","100.00","0","0","-","0","0","-","-","-","0.00","-","-"
" 2020-02-04 - Oilers 0, Coyotes 3","Arizona Coyotes","Limited ReportFull Report","6","100","10","90.91","70","10","87.50","50","0","100.00","0","0","-","4.03","0.47","89.56","80","10","88.89","20","0","100.00","0","0","-","0.00","-","0.00","-","-"
" 2020-02-04 - Oilers 0, Coyotes 3","Edmonton Oilers","Limited ReportFull Report","6","90","10","90.00","50","10","83.33","50","10","83.33","0","10","0.00","4.13","0.73","84.92","30","0","100.00","10","0","100.00","0","0","-","0.00","-","0.00","0.00","0.000"
" 2020-02-05 - Maple Leafs 3, Rangers 5","New York Rangers","Limited ReportFull Report","3.1833333333333","75.39","18.85","80.00","56.54","18.85","75.00","56.54","0","100.00","0","0","-","3.95","3.58","52.46","37.7","18.85","66.67","18.85","18.85","50.00","0","0","-","0.00","-","0.00","-","-"
" 2020-02-05 - Maple Leafs 3, Rangers 5","Toronto Maple Leafs","Limited ReportFull Report","2.8833333333333","83.24","0","100.00","41.62","0","100.00","20.81","0","100.00","20.81","0","100.00","5.61","0","100.00","62.43","0","100.00","20.81","0","100.00","0","0","-","-","-","100.00","-","-"
" 2020-02-05 - Bruins 2, Blackhawks 1","Boston Bruins","Limited ReportFull Report","5.35","67.29","0","100.00","67.29","0","100.00","56.07","0","100.00","0","0","-","5.47","0","100.00","22.43","0","100.00","11.21","0","100.00","0","0","-","0.00","-","0.00","-","-"
" 2020-02-05 - Bruins 2, Blackhawks 1","Chicago Blackhawks","Limited ReportFull Report","4.6833333333333","115.3","25.62","81.82","64.06","25.62","71.43","51.25","25.62","66.67","12.81","0","100.00","14.66","0.52","96.58","64.06","0","100.00","51.25","0","100.00","12.81","0","100.00","25.00","-","25.00","100.00","1.250"
" 2020-02-06 - Red Wings 4, Sabres 3","Buffalo Sabres","Limited ReportFull Report","6.1166666666667","49.05","0","100.00","49.05","0","100.00","39.24","0","100.00","0","0","-","3.84","0","100.00","19.62","0","100.00","19.62","0","100.00","0","0","-","0.00","-","0.00","-","-"
" 2020-02-06 - Red Wings 4, Sabres 3","Detroit Red Wings","Limited ReportFull Report","5.8333333333333","92.57","10.29","90.00","82.29","10.29","88.89","82.29","0","100.00","10.29","0","100.00","10.29","0.34","96.79","72","0","100.00","41.14","0","100.00","10.29","0","100.00","25.00","-","12.50","-","-"
" 2020-02-06 - Ducks 2, Canadiens 3","Anaheim Ducks","Limited ReportFull Report","4","165","15","91.67","150","15","90.91","120","15","88.89","0","0","-","12.1","0.01","99.88","105","0","100.00","45","0","100.00","0","0","-","0.00","-","0.00","100.00","1.000"
" 2020-02-06 - Ducks 2, Canadiens 3","Montreal Canadiens","Limited ReportFull Report","9.1166666666667","78.98","13.16","85.71","72.39","13.16","84.62","39.49","0","100.00","6.58","0","100.00","5.27","0.72","88.05","39.49","6.58","85.71","26.33","0","100.00","0","0","-","0.00","-","16.67","-","-"
" 2020-02-06 - Penguins 2, Lightning 4","Pittsburgh Penguins","Limited ReportFull Report","3.3666666666667","196.04","17.82","91.67","124.75","17.82","87.50","71.29","17.82","80.00","0","0","-","10.75","1.39","88.58","124.75","17.82","87.50","35.64","0","100.00","0","0","-","-","-","0.00","100.00","1.000"
" 2020-02-06 - Penguins 2, Lightning 4","Tampa Bay Lightning","Limited ReportFull Report","6.3166666666667","94.99","9.5","90.91","66.49","9.5","87.50","37.99","9.5","80.00","0","0","-","4.41","0.3","93.64","37.99","0","100.00","9.5","0","100.00","0","0","-","0.00","-","0.00","100.00","1.000"
" 2020-02-06 - Golden Knights 7, Panthers 2","Florida Panthers","Limited ReportFull Report","4.8333333333333","86.9","12.41","87.50","49.66","12.41","80.00","37.24","12.41","75.00","12.41","12.41","50.00","4.43","0.3","93.67","62.07","0","100.00","0","0","-","0","0","-","-","-","33.33","0.00","0.333"
" 2020-02-06 - Golden Knights 7, Panthers 2","Vegas Golden Knights","Limited ReportFull Report","8.6166666666667","62.67","27.85","69.23","62.67","27.85","69.23","27.85","27.85","50.00","6.96","0","100.00","4.39","2.31","65.50","34.82","27.85","55.56","6.96","13.93","33.33","0","0","-","0.00","100.00","25.00","100.00","1.250"
" 2020-02-06 - Kings 3, Islanders 5","Los Angeles Kings","Limited ReportFull Report","4","75","0","100.00","45","0","100.00","15","0","100.00","0","0","-","4.72","0","100.00","60","0","100.00","0","0","-","0","0","-","-","-","0.00","-","-"
" 2020-02-06 - Kings 3, Islanders 5","New York Islanders","Limited ReportFull Report","2","120","0","100.00","60","0","100.00","30","0","100.00","0","0","-","4.04","0","100.00","60","0","100.00","30","0","100.00","0","0","-","0.00","-","0.00","-","-"
" 2020-02-06 - Devils 5, Flyers 0","New Jersey Devils","Limited ReportFull Report","4.3166666666667","97.3","69.5","58.33","55.6","69.5","44.44","55.6","69.5","44.44","13.9","0","100.00","5.1","8.41","37.74","55.6","41.7","57.14","13.9","27.8","33.33","0","0","-","0.00","100.00","25.00","100.00","1.250"
" 2020-02-06 - Devils 5, Flyers 0","Philadelphia Flyers","Limited ReportFull Report","8","67.5","37.5","64.29","60","37.5","61.54","45","30","60.00","0","7.5","0.00","3.79","5.99","38.75","37.5","37.5","50.00","7.5","22.5","25.00","0","0","-","-","100.00","0.00","75.00","0.750"
" 2020-02-06 - Avalanche 4, Senators 1","Colorado Avalanche","Limited ReportFull Report","1.6166666666667","148.45","37.11","80.00","111.34","37.11","75.00","111.34","0","100.00","37.11","0","100.00","8.09","4.62","63.68","74.23","37.11","66.67","37.11","37.11","50.00","0","0","-","0.00","-","33.33","-","-"
" 2020-02-06 - Avalanche 4, Senators 1","Ottawa Senators","Limited ReportFull Report","4","105","15","87.50","45","15","75.00","30","15","66.67","0","0","-","4.74","0.02","99.68","45","0","100.00","0","0","-","0","0","-","-","-","0.00","100.00","1.000"
" 2020-02-06 - Jets 4, Blues 2","St Louis Blues","Limited ReportFull Report","2.2","300","0","100.00","245.45","0","100.00","190.91","0","100.00","27.27","0","100.00","29.15","0","100.00","245.45","0","100.00","136.36","0","100.00","27.27","0","100.00","25.00","-","14.29","-","-"
" 2020-02-06 - Jets 4, Blues 2","Winnipeg Jets","Limited ReportFull Report","0.8","225","0","100.00","225","0","100.00","225","0","100.00","0","0","-","19.93","0","100.00","150","0","100.00","75","0","100.00","0","0","-","0.00","-","0.00","-","-"
" 2020-02-06 - Canucks 2, Wild 4","Minnesota Wild","Limited ReportFull Report","5.6","117.86","0","100.00","96.43","0","100.00","75","0","100.00","21.43","0","100.00","7.76","0","100.00","75","0","100.00","42.86","0","100.00","10.71","0","100.00","25.00","-","28.57","-","-"
" 2020-02-06 - Canucks 2, Wild 4","Vancouver Canucks","Limited ReportFull Report","4.7","89.36","25.53","77.78","63.83","25.53","71.43","38.3","25.53","60.00","12.77","0","100.00","5.99","0.01","99.76","63.83","0","100.00","25.53","0","100.00","0","0","-","0.00","-","33.33","100.00","1.333"
" 2020-02-06 - Predators 3, Flames 2","Calgary Flames","Limited ReportFull Report","4","105","0","100.00","90","0","100.00","45","0","100.00","0","0","-","5.34","0","100.00","30","0","100.00","0","0","-","0","0","-","-","-","0.00","-","-"
" 2020-02-06 - Predators 3, Flames 2","Nashville Predators","Limited ReportFull Report","1.5666666666667","153.19","114.89","57.14","153.19","114.89","57.14","153.19","114.89","57.14","38.3","0","100.00","19.05","1.65","92.04","76.6","0","100.00","38.3","0","100.00","38.3","0","100.00","100.00","-","25.00","100.00","1.250"
" 2020-02-06 - Sharks 6, Oilers 3","Edmonton Oilers","Limited ReportFull Report","2","30","30","50.00","30","0","100.00","30","0","100.00","0","0","-","1.35","0","100.00","0","30","0.00","0","0","-","0","0","-","-","-","0.00","-","-"
" 2020-02-06 - Sharks 6, Oilers 3","San Jose Sharks","Limited ReportFull Report","4.9666666666667","96.64","12.08","88.89","60.4","12.08","83.33","48.32","12.08","80.00","12.08","0","100.00","6.6","0.16","97.59","72.48","0","100.00","24.16","0","100.00","12.08","0","100.00","50.00","-","25.00","100.00","1.250"
" 2020-02-06 - Hurricanes 5, Coyotes 3","Arizona Coyotes","Limited ReportFull Report","9.4333333333333","95.41","12.72","88.24","76.33","12.72","85.71","50.88","6.36","88.89","6.36","0","100.00","7.89","0.84","90.38","82.69","6.36","92.86","31.8","6.36","83.33","6.36","0","100.00","25.00","-","12.50","100.00","1.125"
" 2020-02-06 - Hurricanes 5, Coyotes 3","Carolina Hurricanes","Limited ReportFull Report","4","45","15","75.00","15","15","50.00","15","15","50.00","0","0","-","0.49","0.6","44.72","0","0","-","0","0","-","0","0","-","-","-","0.00","100.00","1.000"
" 2020-02-07 - Ducks 4, Maple Leafs 5","Anaheim Ducks","Limited ReportFull Report","5.2833333333333","79.5","0","100.00","45.43","0","100.00","45.43","0","100.00","11.36","0","100.00","7.46","0","100.00","45.43","0","100.00","22.71","0","100.00","11.36","0","100.00","50.00","-","25.00","-","-"
" 2020-02-07 - Ducks 4, Maple Leafs 5","Toronto Maple Leafs","Limited ReportFull Report","4.5833333333333","39.27","26.18","60.00","39.27","13.09","75.00","39.27","13.09","75.00","13.09","13.09","50.00","2.56","3.35","43.37","26.18","13.09","66.67","0","13.09","0.00","0","13.09","0.00","-","0.00","33.33","0.00","0.333"
" 2020-02-07 - Sabres 3, Rangers 2","Buffalo Sabres","Limited ReportFull Report","1.4166666666667","169.41","42.35","80.00","127.06","0","100.00","127.06","0","100.00","0","0","-","17.5","0","100.00","169.41","0","100.00","169.41","0","100.00","0","0","-","0.00","-","0.00","-","-"
" 2020-02-07 - Sabres 3, Rangers 2","New York Rangers","Limited ReportFull Report","2","90","0","100.00","60","0","100.00","60","0","100.00","0","0","-","8.55","0","100.00","90","0","100.00","60","0","100.00","0","0","-","0.00","-","0.00","-","-"
" 2020-02-07 - Red Wings 0, Blue Jackets 2","Columbus Blue Jackets","Limited ReportFull Report","6","70","20","77.78","60","10","85.71","50","10","83.33","0","0","-","5.87","1.04","84.94","40","10","80.00","20","10","66.67","0","0","-","0.00","100.00","0.00","100.00","1.000"
" 2020-02-07 - Red Wings 0, Blue Jackets 2","Detroit Red Wings","Limited ReportFull Report","4","15","45","25.00","15","45","25.00","15","15","50.00","0","0","-","0.76","1.84","29.40","0","0","-","0","0","-","0","0","-","-","-","0.00","100.00","1.000"
" 2020-02-07 - Wild 3, Stars 2","Dallas Stars","Limited ReportFull Report","7.7333333333333","139.66","23.28","85.71","93.1","23.28","80.00","77.59","23.28","76.92","0","0","-","7.15","0.05","99.35","62.07","0","100.00","15.52","0","100.00","0","0","-","0.00","-","0.00","100.00","1.000"
