"Game","Team","","TOI","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","HDSH%","HDSV%","SH%","SV%","PDO"
" 2022-12-29 - Canucks 2, Jets 4","Winnipeg Jets","Limited ReportFull Report","4","15","150","9.09","15","90","14.29","15","45","25.00","0","0","-","0.03","10.7","0.31","0","105","0.00","0","60","0.00","0","0","-","-","100.00","0.00","100.00","1.000"
" 2022-12-29 - Kings 5, Avalanche 4","Colorado Avalanche","Limited ReportFull Report","4.5833333333333","0","65.45","0.00","0","65.45","0.00","0","52.36","0.00","0","26.18","0.00","0","5.39","0.00","0","39.27","0.00","0","26.18","0.00","0","13.09","0.00","-","50.00","-","50.00","-"
" 2022-12-29 - Kings 5, Avalanche 4","Los Angeles Kings","Limited ReportFull Report","7.65","15.69","62.75","20.00","15.69","23.53","40.00","15.69","15.69","50.00","0","7.84","0.00","0.6","2.13","22.01","7.84","31.37","20.00","0","7.84","0.00","0","7.84","0.00","-","0.00","0.00","50.00","0.500"
" 2022-12-29 - Maple Leafs 3, Coyotes 6","Arizona Coyotes","Limited ReportFull Report","3.6666666666667","0","163.64","0.00","0","130.91","0.00","0","81.82","0.00","0","32.73","0.00","0","12.4","0.00","0","147.27","0.00","0","49.09","0.00","0","16.36","0.00","-","50.00","-","60.00","-"
" 2022-12-29 - Maple Leafs 3, Coyotes 6","Toronto Maple Leafs","Limited ReportFull Report","4.0833333333333","29.39","102.86","22.22","14.69","88.16","14.29","14.69","73.47","16.67","0","29.39","0.00","1.11","11.75","8.66","14.69","73.47","16.67","14.69","44.08","25.00","0","14.69","0.00","0.00","50.00","0.00","60.00","0.600"
" 2022-12-29 - Flyers 4, Sharks 3","Philadelphia Flyers","Limited ReportFull Report","5.5166666666667","10.88","108.76","9.09","10.88","87.01","11.11","10.88","76.13","12.50","0","10.88","0.00","0.86","9.51","8.33","10.88","43.5","20.00","0","21.75","0.00","0","0","-","-","100.00","0.00","85.71","0.857"
" 2022-12-29 - Flyers 4, Sharks 3","San Jose Sharks","Limited ReportFull Report","2","30","120","20.00","30","90","25.00","30","90","25.00","0","0","-","1.04","3.41","23.33","0","0","-","0","0","-","0","0","-","-","-","0.00","100.00","1.000"
" 2022-12-30 - Predators 6, Ducks 1","Anaheim Ducks","Limited ReportFull Report","0.6","0","100","0.00","0","100","0.00","0","100","0.00","0","100","0.00","0","1.93","0.00","0","0","-","0","0","-","0","0","-","-","-","-","0.00","-"
" 2022-12-30 - Predators 6, Ducks 1","Nashville Predators","Limited ReportFull Report","2","0","60","0.00","0","60","0.00","0","60","0.00","0","0","-","0","7.97","0.00","0","60","0.00","0","60","0.00","0","0","-","-","100.00","-","100.00","-"
" 2022-12-30 - Panthers 0, Hurricanes 4","Carolina Hurricanes","Limited ReportFull Report","10.65","16.9","84.51","16.67","5.63","56.34","9.09","5.63","22.54","20.00","0","0","-","0.31","5.55","5.27","5.63","56.34","9.09","0","33.8","0.00","0","0","-","-","100.00","0.00","100.00","1.000"
" 2022-12-30 - Panthers 0, Hurricanes 4","Florida Panthers","Limited ReportFull Report","6.5333333333333","0","110.2","0.00","0","82.65","0.00","0","73.47","0.00","0","27.55","0.00","0","9.14","0.00","0","73.47","0.00","0","36.73","0.00","0","18.37","0.00","-","50.00","-","62.50","-"
" 2022-12-30 - Devils 4, Penguins 2","New Jersey Devils","Limited ReportFull Report","16.45","10.94","87.54","11.11","10.94","58.36","15.79","7.29","43.77","14.29","3.65","0","100.00","1.18","8.38","12.34","10.94","43.77","20.00","7.29","25.53","22.22","3.65","0","100.00","100.00","100.00","50.00","100.00","1.500"
" 2022-12-30 - Devils 4, Penguins 2","Pittsburgh Penguins","Limited ReportFull Report","6.3166666666667","28.5","94.99","23.08","28.5","66.49","30.00","19","47.49","28.57","0","9.5","0.00","2.04","4.99","29.02","19","85.49","18.18","9.5","9.5","50.00","0","0","-","0.00","-","0.00","80.00","0.800"
" 2022-12-30 - Oilers 7, Kraken 2","Edmonton Oilers","Limited ReportFull Report","6","20","140","12.50","20","80","20.00","20","50","28.57","0","0","-","2.59","5.58","31.71","10","50","16.67","10","20","33.33","0","0","-","0.00","100.00","0.00","100.00","1.000"
" 2022-12-30 - Oilers 7, Kraken 2","Seattle Kraken","Limited ReportFull Report","1.35","0","133.33","0.00","0","88.89","0.00","0","88.89","0.00","0","88.89","0.00","0","22.64","0.00","0","88.89","0.00","0","88.89","0.00","0","88.89","0.00","-","0.00","-","0.00","-"
" 2022-12-31 - Sabres 4, Bruins 3","Boston Bruins","Limited ReportFull Report","6","50","60","45.45","40","40","50.00","30","30","50.00","0","0","-","4.51","2.97","60.34","40","40","50.00","10","20","33.33","0","0","-","0.00","100.00","0.00","100.00","1.000"
" 2022-12-31 - Sabres 4, Bruins 3","Buffalo Sabres","Limited ReportFull Report","4.4666666666667","53.73","120.9","30.77","40.3","94.03","30.00","40.3","67.16","37.50","0","13.43","0.00","1.92","6.44","23.00","26.87","53.73","33.33","26.87","0","100.00","0","0","-","0.00","-","0.00","80.00","0.800"
" 2022-12-31 - Predators 4, Golden Knights 5","Nashville Predators","Limited ReportFull Report","2","0","120","0.00","0","60","0.00","0","0","-","0","0","-","0","2.75","0.00","0","90","0.00","0","0","-","0","0","-","-","-","-","-","-"
" 2022-12-31 - Predators 4, Golden Knights 5","Vegas Golden Knights","Limited ReportFull Report","3","0","60","0.00","0","40","0.00","0","20","0.00","0","0","-","0","2.21","0.00","0","20","0.00","0","0","-","0","0","-","-","-","-","100.00","-"
" 2022-12-31 - Canadiens 2, Capitals 9","Montreal Canadiens","Limited ReportFull Report","5.9166666666667","10.14","121.69","7.69","10.14","91.27","10.00","10.14","50.7","16.67","0","20.28","0.00","0.65","6.26","9.47","10.14","60.85","14.29","0","10.14","0.00","0","10.14","0.00","-","0.00","0.00","60.00","0.600"
" 2022-12-31 - Canadiens 2, Capitals 9","Washington Capitals","Limited ReportFull Report","1.7833333333333","0","33.64","0.00","0","33.64","0.00","0","33.64","0.00","0","0","-","0","1.73","0.00","0","0","-","0","0","-","0","0","-","-","-","-","100.00","-"
" 2022-12-31 - Flyers 4, Kings 2","Los Angeles Kings","Limited ReportFull Report","5.4333333333333","11.04","99.39","10.00","11.04","77.3","12.50","11.04","33.13","25.00","0","11.04","0.00","0.01","7.68","0.10","0","44.17","0.00","0","22.09","0.00","0","0","-","-","100.00","0.00","66.67","0.667"
" 2022-12-31 - Flyers 4, Kings 2","Philadelphia Flyers","Limited ReportFull Report","6.9833333333333","42.96","77.33","35.71","34.37","25.78","57.14","34.37","17.18","66.67","8.59","0","100.00","2.22","1.69","56.81","17.18","17.18","50.00","8.59","8.59","50.00","0","0","-","0.00","-","25.00","100.00","1.250"
" 2022-12-31 - Coyotes 3, Lightning 5","Arizona Coyotes","Limited ReportFull Report","4.0666666666667","0","118.03","0.00","0","103.28","0.00","0","29.51","0.00","0","29.51","0.00","0","9.2","0.00","0","118.03","0.00","0","44.26","0.00","0","14.75","0.00","-","0.00","-","0.00","-"
" 2022-12-31 - Coyotes 3, Lightning 5","Tampa Bay Lightning","Limited ReportFull Report","2","30","120","20.00","30","120","20.00","30","90","25.00","0","0","-","1.12","21.91","4.88","30","120","20.00","30","120","20.00","0","0","-","0.00","100.00","0.00","100.00","1.000"
" 2022-12-31 - Blackhawks 1, Blue Jackets 4","Columbus Blue Jackets","Limited ReportFull Report","7.5","8","48","14.29","8","40","16.67","8","24","25.00","8","0","100.00","0.77","4.1","15.83","8","24","25.00","8","24","25.00","8","0","100.00","100.00","100.00","100.00","100.00","2.000"
" 2022-12-31 - Blackhawks 1, Blue Jackets 4","Chicago Blackhawks","Limited ReportFull Report","3.5333333333333","16.98","169.81","9.09","16.98","118.87","12.50","16.98","118.87","12.50","0","16.98","0.00","0.01","12.57","0.08","0","84.91","0.00","0","33.96","0.00","0","16.98","0.00","-","50.00","0.00","85.71","0.857"
" 2022-12-31 - Senators 2, Red Wings 4","Detroit Red Wings","Limited ReportFull Report","6.4333333333333","18.65","65.28","22.22","18.65","27.98","40.00","9.33","18.65","33.33","0","0","-","2.23","1.76","55.83","18.65","27.98","40.00","18.65","0","100.00","0","0","-","0.00","-","0.00","100.00","1.000"
" 2022-12-31 - Senators 2, Red Wings 4","Ottawa Senators","Limited ReportFull Report","6.4333333333333","27.98","83.94","25.00","27.98","55.96","33.33","18.65","46.63","28.57","0","0","-","0.53","4.95","9.68","0","27.98","0.00","0","9.33","0.00","0","0","-","-","100.00","0.00","100.00","1.000"
" 2022-12-31 - Maple Leafs 6, Avalanche 2","Colorado Avalanche","Limited ReportFull Report","6.4333333333333","9.33","65.28","12.50","0","55.96","0.00","0","27.98","0.00","0","9.33","0.00","0","5.31","0.00","9.33","37.31","20.00","0","27.98","0.00","0","9.33","0.00","-","50.00","-","66.67","-"
" 2022-12-31 - Maple Leafs 6, Avalanche 2","Toronto Maple Leafs","Limited ReportFull Report","5.9833333333333","0","110.31","0.00","0","60.17","0.00","0","40.11","0.00","0","0","-","0","6.57","0.00","0","80.22","0.00","0","20.06","0.00","0","0","-","-","100.00","-","100.00","-"
" 2022-12-31 - Sharks 2, Stars 5","Dallas Stars","Limited ReportFull Report","8","15","60","20.00","15","45","25.00","15","7.5","66.67","7.5","0","100.00","1.54","4.6","25.08","7.5","37.5","16.67","7.5","15","33.33","7.5","0","100.00","100.00","100.00","50.00","100.00","1.500"
" 2022-12-31 - Sharks 2, Stars 5","San Jose Sharks","Limited ReportFull Report","4.4","0","177.27","0.00","0","109.09","0.00","0","81.82","0.00","0","27.27","0.00","0","16.16","0.00","0","95.45","0.00","0","68.18","0.00","0","13.64","0.00","-","66.67","-","66.67","-"
" 2022-12-31 - Canucks 2, Flames 3","Calgary Flames","Limited ReportFull Report","8","22.5","30","42.86","22.5","22.5","50.00","22.5","22.5","50.00","7.5","0","100.00","1.8","1.67","51.87","7.5","15","33.33","7.5","7.5","50.00","7.5","0","100.00","100.00","100.00","33.33","100.00","1.333"
" 2022-12-31 - Canucks 2, Flames 3","Vancouver Canucks","Limited ReportFull Report","4","0","90","0.00","0","90","0.00","0","75","0.00","0","0","-","0","7.54","0.00","0","45","0.00","0","15","0.00","0","0","-","-","-","-","100.00","-"
" 2022-12-31 - Jets 2, Oilers 1","Edmonton Oilers","Limited ReportFull Report","5","48","72","40.00","36","60","37.50","24","48","33.33","0","12","0.00","1.74","6.78","20.45","24","60","28.57","12","24","33.33","0","0","-","0.00","100.00","0.00","75.00","0.750"
" 2022-12-31 - Jets 2, Oilers 1","Winnipeg Jets","Limited ReportFull Report","7.1666666666667","16.74","83.72","16.67","16.74","41.86","28.57","8.37","41.86","16.67","0","0","-","0.84","4.07","17.16","0","58.6","0.00","0","16.74","0.00","0","0","-","-","100.00","0.00","100.00","1.000"
" 2022-12-31 - Wild 5, Blues 2","Minnesota Wild","Limited ReportFull Report","6.65","0","108.27","0.00","0","36.09","0.00","0","27.07","0.00","0","0","-","0","4.91","0.00","0","72.18","0.00","0","18.05","0.00","0","0","-","-","100.00","-","100.00","-"
" 2022-12-31 - Wild 5, Blues 2","St Louis Blues","Limited ReportFull Report","4","0","90","0.00","0","60","0.00","0","15","0.00","0","0","-","0","5.73","0.00","0","60","0.00","0","15","0.00","0","0","-","-","-","-","100.00","-"
" 2023-01-01 - Hurricanes 5, Devils 4","Carolina Hurricanes","Limited ReportFull Report","6","30","60","33.33","30","60","33.33","30","60","33.33","10","0","100.00","3.58","5.26","40.49","20","40","33.33","20","20","50.00","10","0","100.00","50.00","100.00","33.33","100.00","1.333"
" 2023-01-01 - Hurricanes 5, Devils 4","New Jersey Devils","Limited ReportFull Report","6","10","170","5.56","0","90","0.00","0","60","0.00","0","0","-","0","11.42","0.00","10","60","14.29","0","20","0.00","0","0","-","-","100.00","-","100.00","-"
" 2023-01-01 - Rangers 5, Panthers 3","Florida Panthers","Limited ReportFull Report","4.3666666666667","13.74","164.89","7.69","13.74","123.66","10.00","13.74","123.66","10.00","0","27.48","0.00","0.92","9.99","8.42","13.74","96.18","12.50","0","41.22","0.00","0","27.48","0.00","-","33.33","0.00","77.78","0.778"
" 2023-01-01 - Rangers 5, Panthers 3","New York Rangers","Limited ReportFull Report","6.6833333333333","8.98","98.75","8.33","8.98","62.84","12.50","8.98","62.84","12.50","0","8.98","0.00","0.3","8.56","3.36","0","53.87","0.00","0","17.96","0.00","0","0","-","-","100.00","0.00","85.71","0.857"
" 2023-01-01 - Sabres 1, Senators 3","Buffalo Sabres","Limited ReportFull Report","1.7666666666667","33.96","67.92","33.33","33.96","67.92","33.33","0","33.96","0.00","0","33.96","0.00","1.28","9.73","11.67","0","67.92","0.00","0","67.92","0.00","0","33.96","0.00","-","0.00","-","0.00","-"
" 2023-01-01 - Sabres 1, Senators 3","Ottawa Senators","Limited ReportFull Report","2.6666666666667","0","112.5","0.00","0","67.5","0.00","0","45","0.00","0","0","-","0","4.46","0.00","0","45","0.00","0","0","-","0","0","-","-","-","-","100.00","-"
" 2023-01-01 - Sharks 5, Blackhawks 2","Chicago Blackhawks","Limited ReportFull Report","6","20","80","20.00","20","40","33.33","10","20","33.33","0","0","-","1.03","5.81","15.11","10","40","20.00","0","20","0.00","0","0","-","-","-","0.00","100.00","1.000"
" 2023-01-01 - Sharks 5, Blackhawks 2","San Jose Sharks","Limited ReportFull Report","6","20","100","16.67","0","70","0.00","0","30","0.00","0","0","-","0","4.06","0.00","0","20","0.00","0","0","-","0","0","-","-","-","-","100.00","-"
" 2023-01-01 - Islanders 1, Kraken 4","New York Islanders","Limited ReportFull Report","3.2333333333333","18.56","92.78","16.67","18.56","92.78","16.67","18.56","92.78","16.67","0","18.56","0.00","0.02","22.7","0.10","0","74.23","0.00","0","74.23","0.00","0","0","-","-","100.00","0.00","80.00","0.800"
" 2023-01-01 - Islanders 1, Kraken 4","Seattle Kraken","Limited ReportFull Report","4","45","45","50.00","45","30","60.00","45","15","75.00","0","0","-","2.86","3.75","43.21","30","30","50.00","15","30","33.33","0","0","-","0.00","100.00","0.00","100.00","1.000"
" 2023-01-02 - Penguins 1, Bruins 2","Boston Bruins","Limited ReportFull Report","4.1666666666667","0","28.8","0.00","0","28.8","0.00","0","28.8","0.00","0","0","-","0","2.08","0.00","0","0","-","0","0","-","0","0","-","-","-","-","100.00","-"
" 2023-01-02 - Penguins 1, Bruins 2","Pittsburgh Penguins","Limited ReportFull Report","4.1666666666667","0","100.8","0.00","0","86.4","0.00","0","72","0.00","0","0","-","0","4.97","0.00","0","28.8","0.00","0","14.4","0.00","0","0","-","-","100.00","-","100.00","-"
" 2023-01-02 - Golden Knights 3, Avalanche 2","Colorado Avalanche","Limited ReportFull Report","2","30","30","50.00","30","30","50.00","30","30","50.00","0","0","-","1.71","0.82","67.69","30","0","100.00","0","0","-","0","0","-","-","-","0.00","100.00","1.000"
" 2023-01-02 - Golden Knights 3, Avalanche 2","Vegas Golden Knights","Limited ReportFull Report","9.9333333333333","12.08","78.52","13.33","12.08","66.44","15.38","12.08","36.24","25.00","0","0","-","1.92","5.32","26.48","6.04","36.24","14.29","6.04","12.08","33.33","0","0","-","0.00","100.00","0.00","100.00","1.000"
" 2023-01-02 - Flyers 4, Ducks 1","Anaheim Ducks","Limited ReportFull Report","4","15","120","11.11","15","105","12.50","15","105","12.50","0","0","-","0.1","9.62","1.05","0","60","0.00","0","60","0.00","0","0","-","-","100.00","0.00","100.00","1.000"
" 2023-01-02 - Flyers 4, Ducks 1","Philadelphia Flyers","Limited ReportFull Report","10","0","138","0.00","0","114","0.00","0","54","0.00","0","0","-","0","10.65","0.00","0","108","0.00","0","42","0.00","0","0","-","-","100.00","-","100.00","-"
" 2023-01-03 - Coyotes 3, Panthers 5","Arizona Coyotes","Limited ReportFull Report","3.1666666666667","0","132.63","0.00","0","113.68","0.00","0","113.68","0.00","0","18.95","0.00","0","12.4","0.00","0","94.74","0.00","0","56.84","0.00","0","18.95","0.00","-","66.67","-","83.33","-"
" 2023-01-03 - Coyotes 3, Panthers 5","Florida Panthers","Limited ReportFull Report","2.6166666666667","45.86","91.72","33.33","45.86","91.72","33.33","22.93","45.86","33.33","0","22.93","0.00","2.17","7.47","22.49","45.86","68.79","40.00","0","22.93","0.00","0","22.93","0.00","-","0.00","0.00","50.00","0.500"
" 2023-01-03 - Sabres 5, Capitals 4","Buffalo Sabres","Limited ReportFull Report","2","30","120","20.00","0","120","0.00","0","30","0.00","0","0","-","0","8.54","0.00","30","30","50.00","0","30","0.00","0","0","-","-","-","-","100.00","-"
" 2023-01-03 - Sabres 5, Capitals 4","Washington Capitals","Limited ReportFull Report","2.25","0","80","0.00","0","80","0.00","0","80","0.00","0","26.67","0.00","0","6.08","0.00","0","26.67","0.00","0","0","-","0","0","-","-","-","-","66.67","-"
" 2023-01-03 - Hurricanes 3, Rangers 5","Carolina Hurricanes","Limited ReportFull Report","7.4166666666667","0","72.81","0.00","0","56.63","0.00","0","40.45","0.00","0","16.18","0.00","0","5.2","0.00","0","64.72","0.00","0","16.18","0.00","0","0","-","-","100.00","-","60.00","-"
" 2023-01-03 - Hurricanes 3, Rangers 5","New York Rangers","Limited ReportFull Report","5.7333333333333","41.86","115.12","26.67","31.4","94.19","25.00","31.4","73.26","30.00","0","0","-","3.03","7.71","28.25","20.93","83.72","20.00","0","20.93","0.00","0","0","-","-","100.00","0.00","100.00","1.000"
" 2023-01-03 - Blue Jackets 0, Senators 4","Columbus Blue Jackets","Limited ReportFull Report","10.533333333333","22.78","85.44","21.05","17.09","79.75","17.65","11.39","68.35","14.29","0","11.39","0.00","0.95","9.94","8.72","11.39","62.66","15.38","5.7","22.78","20.00","0","5.7","0.00","0.00","66.67","0.00","83.33","0.833"
" 2023-01-03 - Blue Jackets 0, Senators 4","Ottawa Senators","Limited ReportFull Report","5.6166666666667","10.68","21.36","33.33","10.68","21.36","33.33","10.68","10.68","50.00","0","0","-","1.41","1.23","53.44","10.68","10.68","50.00","10.68","0","100.00","0","0","-","0.00","-","0.00","100.00","1.000"
" 2023-01-03 - Blues 6, Maple Leafs 5","St Louis Blues","Limited ReportFull Report","5.0166666666667","11.96","107.64","10.00","11.96","71.76","14.29","11.96","23.92","33.33","11.96","11.96","50.00","1.18","6.67","14.99","11.96","95.68","11.11","11.96","23.92","33.33","11.96","11.96","50.00","100.00","0.00","100.00","50.00","1.500"
" 2023-01-03 - Blues 6, Maple Leafs 5","Toronto Maple Leafs","Limited ReportFull Report","3.05","0","177.05","0.00","0","137.7","0.00","0","98.36","0.00","0","39.34","0.00","0","20.08","0.00","0","157.38","0.00","0","78.69","0.00","0","19.67","0.00","-","50.00","-","60.00","-"
" 2023-01-03 - Flames 2, Jets 3","Calgary Flames","Limited ReportFull Report","8","30","97.5","23.53","30","67.5","30.77","30","37.5","44.44","0","0","-","1.76","3.6","32.90","15","30","33.33","0","0","-","0","0","-","-","-","0.00","100.00","1.000"
" 2023-01-03 - Flames 2, Jets 3","Winnipeg Jets","Limited ReportFull Report","4","0","120","0.00","0","90","0.00","0","75","0.00","0","0","-","0","7.73","0.00","0","60","0.00","0","30","0.00","0","0","-","-","100.00","-","100.00","-"
" 2023-01-03 - Canadiens 3, Predators 6","Montreal Canadiens","Limited ReportFull Report","5.1833333333333","34.73","104.18","25.00","34.73","69.45","33.33","34.73","23.15","60.00","0","11.58","0.00","1.88","7.36","20.38","11.58","46.3","20.00","0","23.15","0.00","0","11.58","0.00","-","0.00","0.00","50.00","0.500"
" 2023-01-03 - Canadiens 3, Predators 6","Nashville Predators","Limited ReportFull Report","6","30","60","33.33","30","40","42.86","20","30","40.00","0","0","-","2.29","2.09","52.27","20","40","33.33","20","0","100.00","0","0","-","0.00","-","0.00","100.00","1.000"
" 2023-01-03 - Lightning 4, Blackhawks 1","Chicago Blackhawks","Limited ReportFull Report","5.3666666666667","33.54","67.08","33.33","33.54","67.08","33.33","33.54","44.72","42.86","0","11.18","0.00","2.18","7.58","22.31","22.36","44.72","33.33","0","33.54","0.00","0","11.18","0.00","-","50.00","0.00","75.00","0.750"
" 2023-01-03 - Lightning 4, Blackhawks 1","Tampa Bay Lightning","Limited ReportFull Report","6.8166666666667","26.41","79.22","25.00","8.8","70.42","11.11","8.8","52.81","14.29","0","8.8","0.00","1.81","6.64","21.40","26.41","35.21","42.86","8.8","26.41","25.00","0","8.8","0.00","0.00","50.00","0.00","83.33","0.833"
" 2023-01-03 - Kraken 5, Oilers 2","Edmonton Oilers","Limited ReportFull Report","4.3833333333333","0","54.75","0.00","0","54.75","0.00","0","41.06","0.00","0","13.69","0.00","0","5.97","0.00","0","13.69","0.00","0","13.69","0.00","0","13.69","0.00","-","0.00","-","66.67","-"
" 2023-01-03 - Kraken 5, Oilers 2","Seattle Kraken","Limited ReportFull Report","4.25","14.12","197.65","6.67","0","141.18","0.00","0","98.82","0.00","0","14.12","0.00","0","15.21","0.00","0","84.71","0.00","0","28.24","0.00","0","0","-","-","100.00","-","85.71","-"
" 2023-01-03 - Islanders 6, Canucks 2","New York Islanders","Limited ReportFull Report","2.9","0","144.83","0.00","0","103.45","0.00","0","82.76","0.00","0","20.69","0.00","0","10.57","0.00","0","103.45","0.00","0","41.38","0.00","0","0","-","-","100.00","-","75.00","-"
" 2023-01-03 - Islanders 6, Canucks 2","Vancouver Canucks","Limited ReportFull Report","3.7","0","113.51","0.00","0","113.51","0.00","0","64.86","0.00","0","16.22","0.00","0","19.77","0.00","0","48.65","0.00","0","48.65","0.00","0","16.22","0.00","-","50.00","-","75.00","-"
" 2023-01-03 - Stars 2, Kings 3","Dallas Stars","Limited ReportFull Report","4.4833333333333","0","93.68","0.00","0","80.3","0.00","0","66.91","0.00","0","13.38","0.00","0","9.77","0.00","0","66.91","0.00","0","53.53","0.00","0","13.38","0.00","-","66.67","-","80.00","-"
" 2023-01-03 - Stars 2, Kings 3","Los Angeles Kings","Limited ReportFull Report","6","20","160","11.11","20","100","16.67","20","60","25.00","0","0","-","0.36","11.83","2.95","10","100","9.09","0","30","0.00","0","0","-","-","100.00","0.00","100.00","1.000"
" 2023-01-04 - Devils 5, Red Wings 1","Detroit Red Wings","Limited ReportFull Report","2.75","0","109.09","0.00","0","65.45","0.00","0","65.45","0.00","0","43.64","0.00","0","6.45","0.00","0","43.64","0.00","0","21.82","0.00","0","21.82","0.00","-","0.00","-","33.33","-"
" 2023-01-04 - Devils 5, Red Wings 1","New Jersey Devils","Limited ReportFull Report","2.2833333333333","26.28","131.39","16.67","26.28","78.83","25.00","26.28","78.83","25.00","0","26.28","0.00","0","6.47","0.06","0","105.11","0.00","0","26.28","0.00","0","26.28","0.00","-","0.00","0.00","66.67","0.667"
" 2023-01-04 - Lightning 1, Wild 5","Minnesota Wild","Limited ReportFull Report","7.2333333333333","24.88","107.83","18.75","16.59","74.65","18.18","16.59","49.77","25.00","0","8.29","0.00","1.58","6.14","20.49","24.88","58.06","30.00","8.29","16.59","33.33","0","8.29","0.00","0.00","0.00","0.00","83.33","0.833"
" 2023-01-04 - Lightning 1, Wild 5","Tampa Bay Lightning","Limited ReportFull Report","5.0833333333333","11.8","70.82","14.29","11.8","70.82","14.29","11.8","47.21","20.00","0","11.8","0.00","0.53","5.43","8.87","0","35.41","0.00","0","11.8","0.00","0","0","-","-","100.00","0.00","75.00","0.750"
" 2023-01-04 - Stars 0, Ducks 2","Anaheim Ducks","Limited ReportFull Report","5.4166666666667","22.15","88.62","20.00","11.08","66.46","14.29","11.08","55.38","16.67","0","0","-","0.01","4.78","0.21","0","44.31","0.00","0","11.08","0.00","0","0","-","-","100.00","0.00","100.00","1.000"
" 2023-01-04 - Stars 0, Ducks 2","Dallas Stars","Limited ReportFull Report","1.4166666666667","0","127.06","0.00","0","127.06","0.00","0","127.06","0.00","0","42.35","0.00","0","10.33","0.00","0","42.35","0.00","0","0","-","0","0","-","-","-","-","66.67","-"
" 2023-01-05 - Coyotes 2, Flyers 6","Arizona Coyotes","Limited ReportFull Report","3.4","0","105.88","0.00","0","70.59","0.00","0","52.94","0.00","0","35.29","0.00","0","5.77","0.00","0","35.29","0.00","0","17.65","0.00","0","17.65","0.00","-","0.00","-","33.33","-"
" 2023-01-05 - Coyotes 2, Flyers 6","Philadelphia Flyers","Limited ReportFull Report","2","0","30","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","-","-"
" 2023-01-05 - Rangers 4, Canadiens 1","Montreal Canadiens","Limited ReportFull Report","3.7","48.65","81.08","37.50","32.43","81.08","28.57","16.22","48.65","25.00","0","0","-","4.28","8.37","33.81","48.65","48.65","50.00","32.43","48.65","40.00","0","0","-","0.00","100.00","0.00","100.00","1.000"
" 2023-01-05 - Rangers 4, Canadiens 1","New York Rangers","Limited ReportFull Report","3.55","50.7","50.7","50.00","50.7","50.7","50.00","33.8","50.7","40.00","16.9","0","100.00","5.81","5.55","51.16","33.8","33.8","50.00","33.8","16.9","66.67","16.9","0","100.00","100.00","100.00","50.00","100.00","1.500"
" 2023-01-05 - Predators 5, Hurricanes 3","Carolina Hurricanes","Limited ReportFull Report","5.1166666666667","35.18","105.54","25.00","35.18","82.08","30.00","35.18","46.91","42.86","0","11.73","0.00","2.08","8.38","19.87","11.73","82.08","12.50","11.73","35.18","25.00","0","11.73","0.00","0.00","66.67","0.00","75.00","0.750"
" 2023-01-05 - Predators 5, Hurricanes 3","Nashville Predators","Limited ReportFull Report","7.5166666666667","0","135.7","0.00","0","87.8","0.00","0","71.84","0.00","0","7.98","0.00","0","11.76","0.00","0","79.82","0.00","0","47.89","0.00","0","7.98","0.00","-","80.00","-","88.89","-"
" 2023-01-05 - Kraken 5, Maple Leafs 1","Seattle Kraken","Limited ReportFull Report","9.05","19.89","72.93","21.43","19.89","53.04","27.27","19.89","39.78","33.33","0","6.63","0.00","1.4","3.18","30.60","6.63","39.78","14.29","6.63","6.63","50.00","0","0","-","0.00","-","0.00","83.33","0.833"
" 2023-01-05 - Kraken 5, Maple Leafs 1","Toronto Maple Leafs","Limited ReportFull Report","3.5333333333333","0","33.96","0.00","0","33.96","0.00","0","33.96","0.00","0","16.98","0.00","0","1.61","0.00","0","0","-","0","0","-","0","0","-","-","-","-","50.00","-"
" 2023-01-05 - Blues 5, Devils 3","New Jersey Devils","Limited ReportFull Report","2.6833333333333","22.36","89.44","20.00","22.36","67.08","25.00","0","67.08","0.00","0","22.36","0.00","0.47","3.93","10.75","0","0","-","0","0","-","0","0","-","-","-","-","66.67","-"
" 2023-01-05 - Blues 5, Devils 3","St Louis Blues","Limited ReportFull Report","5.4166666666667","55.38","121.85","31.25","44.31","99.69","30.77","33.23","77.54","30.00","0","0","-","4.62","17.25","21.12","33.23","88.62","27.27","11.08","66.46","14.29","0","0","-","0.00","100.00","0.00","100.00","1.000"
" 2023-01-05 - Capitals 6, Blue Jackets 2","Columbus Blue Jackets","Limited ReportFull Report","1.5833333333333","37.89","227.37","14.29","37.89","189.47","16.67","37.89","113.68","25.00","0","75.79","0.00","0.01","30.64","0.02","0","189.47","0.00","0","151.58","0.00","0","37.89","0.00","-","50.00","0.00","33.33","0.333"
" 2023-01-05 - Capitals 6, Blue Jackets 2","Washington Capitals","Limited ReportFull Report","2","90","0","100.00","30","0","100.00","0","0","-","0","0","-","1.38","0","100.00","30","0","100.00","0","0","-","0","0","-","-","-","-","-","-"
" 2023-01-05 - Islanders 2, Oilers 4","Edmonton Oilers","Limited ReportFull Report","6","20","90","18.18","20","60","25.00","20","30","40.00","10","0","100.00","2.11","3.89","35.17","20","30","40.00","20","0","100.00","10","0","100.00","50.00","-","50.00","100.00","1.500"
